feature,chi2,p,n_target,n_reference
apostle,-0.017722187373450084,0.8940947564053638,0,1
appalled,-0.017722187373450084,0.8940947564053638,0,1
appease,-0.017722187373450084,0.8940947564053638,0,1
appeased,-0.017722187373450084,0.8940947564053638,0,1
appeasing,-0.017722187373450084,0.8940947564053638,0,1
appetite,-0.017722187373450084,0.8940947564053638,0,1
appreciated,-0.017722187373450084,0.8940947564053638,0,1
appreciates,-0.017722187373450084,0.8940947564053638,0,1
aptly,-0.017722187373450084,0.8940947564053638,0,1
arbelaev,-0.017722187373450084,0.8940947564053638,0,1
archaeological,-0.017722187373450084,0.8940947564053638,0,1
architectures,-0.017722187373450084,0.8940947564053638,0,1
arduous,-0.017722187373450084,0.8940947564053638,0,1
arejust,-0.017722187373450084,0.8940947564053638,0,1
arid,-0.017722187373450084,0.8940947564053638,0,1
arise,-0.017722187373450084,0.8940947564053638,0,1
arising,-0.017722187373450084,0.8940947564053638,0,1
armistice,-0.017722187373450084,0.8940947564053638,0,1
arraigned,-0.017722187373450084,0.8940947564053638,0,1
arrange,-0.017722187373450084,0.8940947564053638,0,1
arrangement,-0.017722187373450084,0.8940947564053638,0,1
arranging,-0.017722187373450084,0.8940947564053638,0,1
arseniy,-0.017722187373450084,0.8940947564053638,0,1
artem,-0.017722187373450084,0.8940947564053638,0,1
articifically,-0.017722187373450084,0.8940947564053638,0,1
asan,-0.017722187373450084,0.8940947564053638,0,1
ashes,-0.017722187373450084,0.8940947564053638,0,1
asians,-0.017722187373450084,0.8940947564053638,0,1
aspired,-0.017722187373450084,0.8940947564053638,0,1
assailants,-0.017722187373450084,0.8940947564053638,0,1
assembling,-0.017722187373450084,0.8940947564053638,0,1
assigns,-0.017722187373450084,0.8940947564053638,0,1
assumes,-0.017722187373450084,0.8940947564053638,0,1
astana,-0.017722187373450084,0.8940947564053638,0,1
astrakhan,-0.017722187373450084,0.8940947564053638,0,1
ata,-0.017722187373450084,0.8940947564053638,0,1
atrocious,-0.017722187373450084,0.8940947564053638,0,1
attained,-0.017722187373450084,0.8940947564053638,0,1
attest,-0.017722187373450084,0.8940947564053638,0,1
attested,-0.017722187373450084,0.8940947564053638,0,1
attorney,-0.017722187373450084,0.8940947564053638,0,1
augusto,-0.017722187373450084,0.8940947564053638,0,1
authenticated,-0.017722187373450084,0.8940947564053638,0,1
authorize,-0.017722187373450084,0.8940947564053638,0,1
autism,-0.017722187373450084,0.8940947564053638,0,1
automated,-0.017722187373450084,0.8940947564053638,0,1
avdiivvka,-0.017722187373450084,0.8940947564053638,0,1
awad,-0.017722187373450084,0.8940947564053638,0,1
awareness,-0.017722187373450084,0.8940947564053638,0,1
backgrounds,-0.017722187373450084,0.8940947564053638,0,1
backsliding,-0.017722187373450084,0.8940947564053638,0,1
backyard,-0.017722187373450084,0.8940947564053638,0,1
bags,-0.017722187373450084,0.8940947564053638,0,1
bahous,-0.017722187373450084,0.8940947564053638,0,1
ball,-0.017722187373450084,0.8940947564053638,0,1
barbara,-0.017722187373450084,0.8940947564053638,0,1
barbarism,-0.017722187373450084,0.8940947564053638,0,1
barley,-0.017722187373450084,0.8940947564053638,0,1
barricades,-0.017722187373450084,0.8940947564053638,0,1
barrier,-0.017722187373450084,0.8940947564053638,0,1
basics,-0.017722187373450084,0.8940947564053638,0,1
bastion-p,-0.017722187373450084,0.8940947564053638,0,1
batter,-0.017722187373450084,0.8940947564053638,0,1
battlefields,-0.017722187373450084,0.8940947564053638,0,1
beacon,-0.017722187373450084,0.8940947564053638,0,1
beam,-0.017722187373450084,0.8940947564053638,0,1
beasley,-0.017722187373450084,0.8940947564053638,0,1
beatings,-0.017722187373450084,0.8940947564053638,0,1
begged,-0.017722187373450084,0.8940947564053638,0,1
behaves,-0.017722187373450084,0.8940947564053638,0,1
behold,-0.017722187373450084,0.8940947564053638,0,1
behoves,-0.017722187373450084,0.8940947564053638,0,1
beijing,-0.017722187373450084,0.8940947564053638,0,1
belarusians,-0.017722187373450084,0.8940947564053638,0,1
belligerent's,-0.017722187373450084,0.8940947564053638,0,1
beneficiary,-0.017722187373450084,0.8940947564053638,0,1
benito,-0.017722187373450084,0.8940947564053638,0,1
bent,-0.017722187373450084,0.8940947564053638,0,1
berdiansk,-0.017722187373450084,0.8940947564053638,0,1
berestovo,-0.017722187373450084,0.8940947564053638,0,1
berths,-0.017722187373450084,0.8940947564053638,0,1
best-case,-0.017722187373450084,0.8940947564053638,0,1
bestowed,-0.017722187373450084,0.8940947564053638,0,1
bestseller,-0.017722187373450084,0.8940947564053638,0,1
bezler,-0.017722187373450084,0.8940947564053638,0,1
bilohorivka,-0.017722187373450084,0.8940947564053638,0,1
birds,-0.017722187373450084,0.8940947564053638,0,1
bite,-0.017722187373450084,0.8940947564053638,0,1
blackening,-0.017722187373450084,0.8940947564053638,0,1
blackout,-0.017722187373450084,0.8940947564053638,0,1
blackouts,-0.017722187373450084,0.8940947564053638,0,1
bladet,-0.017722187373450084,0.8940947564053638,0,1
blasting,-0.017722187373450084,0.8940947564053638,0,1
blasts,-0.017722187373450084,0.8940947564053638,0,1
bleak,-0.017722187373450084,0.8940947564053638,0,1
bleed,-0.017722187373450084,0.8940947564053638,0,1
blessed,-0.017722187373450084,0.8940947564053638,0,1
blindfolded,-0.017722187373450084,0.8940947564053638,0,1
blood-soaked,-0.017722187373450084,0.8940947564053638,0,1
bloodiest,-0.017722187373450084,0.8940947564053638,0,1
bloodthirsty,-0.017722187373450084,0.8940947564053638,0,1
blow-up,-0.017722187373450084,0.8940947564053638,0,1
bmp-2,-0.017722187373450084,0.8940947564053638,0,1
bmp-2s,-0.017722187373450084,0.8940947564053638,0,1
bolshevik,-0.017722187373450084,0.8940947564053638,0,1
bolsheviks,-0.017722187373450084,0.8940947564053638,0,1
booked,-0.017722187373450084,0.8940947564053638,0,1
boosting,-0.017722187373450084,0.8940947564053638,0,1
boots,-0.017722187373450084,0.8940947564053638,0,1
bordering,-0.017722187373450084,0.8940947564053638,0,1
borodai,-0.017722187373450084,0.8940947564053638,0,1
borodyanka,-0.017722187373450084,0.8940947564053638,0,1
bottles,-0.017722187373450084,0.8940947564053638,0,1
bows,-0.017722187373450084,0.8940947564053638,0,1
brace,-0.017722187373450084,0.8940947564053638,0,1
bracelet,-0.017722187373450084,0.8940947564053638,0,1
brain-washed,-0.017722187373450084,0.8940947564053638,0,1
brainwashed,-0.017722187373450084,0.8940947564053638,0,1
brand,-0.017722187373450084,0.8940947564053638,0,1
bravery,-0.017722187373450084,0.8940947564053638,0,1
brazilian,-0.017722187373450084,0.8940947564053638,0,1
breaches,-0.017722187373450084,0.8940947564053638,0,1
breakthrough,-0.017722187373450084,0.8940947564053638,0,1
briefand,-0.017722187373450084,0.8940947564053638,0,1
broaden,-0.017722187373450084,0.8940947564053638,0,1
broadened,-0.017722187373450084,0.8940947564053638,0,1
brovary,-0.017722187373450084,0.8940947564053638,0,1
brown's,-0.017722187373450084,0.8940947564053638,0,1
bucha-like,-0.017722187373450084,0.8940947564053638,0,1
buildup,-0.017722187373450084,0.8940947564053638,0,1
bulk,-0.017722187373450084,0.8940947564053638,0,1
bullet,-0.017722187373450084,0.8940947564053638,0,1
bunker,-0.017722187373450084,0.8940947564053638,0,1
burns,-0.017722187373450084,0.8940947564053638,0,1
button,-0.017722187373450084,0.8940947564053638,0,1
byrne,-0.017722187373450084,0.8940947564053638,0,1
cadre,-0.017722187373450084,0.8940947564053638,0,1
cafeterias,-0.017722187373450084,0.8940947564053638,0,1
canada's,-0.017722187373450084,0.8940947564053638,0,1
candidacy,-0.017722187373450084,0.8940947564053638,0,1
candles,-0.017722187373450084,0.8940947564053638,0,1
cannon-fodder,-0.017722187373450084,0.8940947564053638,0,1
canonically,-0.017722187373450084,0.8940947564053638,0,1
canvas-covered,-0.017722187373450084,0.8940947564053638,0,1
cap,-0.017722187373450084,0.8940947564053638,0,1
capability,-0.017722187373450084,0.8940947564053638,0,1
captives,-0.017722187373450084,0.8940947564053638,0,1
captors,-0.017722187373450084,0.8940947564053638,0,1
carnage,-0.017722187373450084,0.8940947564053638,0,1
carpets,-0.017722187373450084,0.8940947564053638,0,1
cascade,-0.017722187373450084,0.8940947564053638,0,1
casting,-0.017722187373450084,0.8940947564053638,0,1
castrated,-0.017722187373450084,0.8940947564053638,0,1
catharsis,-0.017722187373450084,0.8940947564053638,0,1
caveats,-0.017722187373450084,0.8940947564053638,0,1
ceasing,-0.017722187373450084,0.8940947564053638,0,1
cells,-0.017722187373450084,0.8940947564053638,0,1
century's,-0.017722187373450084,0.8940947564053638,0,1
chairman-in-office,-0.017722187373450084,0.8940947564053638,0,1
chairs,-0.017722187373450084,0.8940947564053638,0,1
chapuch,-0.017722187373450084,0.8940947564053638,0,1
characterizations,-0.017722187373450084,0.8940947564053638,0,1
charged,-0.017722187373450084,0.8940947564053638,0,1
chargé,-0.017722187373450084,0.8940947564053638,0,1
charred,-0.017722187373450084,0.8940947564053638,0,1
charter's,-0.017722187373450084,0.8940947564053638,0,1
chartered,-0.017722187373450084,0.8940947564053638,0,1
chasiv,-0.017722187373450084,0.8940947564053638,0,1
checked,-0.017722187373450084,0.8940947564053638,0,1
cheering,-0.017722187373450084,0.8940947564053638,0,1
cherepakha,-0.017722187373450084,0.8940947564053638,0,1
cherishing,-0.017722187373450084,0.8940947564053638,0,1
cherkasy,-0.017722187373450084,0.8940947564053638,0,1
chernysh,-0.017722187373450084,0.8940947564053638,0,1
chilean,-0.017722187373450084,0.8940947564053638,0,1
chins,-0.017722187373450084,0.8940947564053638,0,1
chopped-back,-0.017722187373450084,0.8940947564053638,0,1
christian,-0.017722187373450084,0.8940947564053638,0,1
chronic,-0.017722187373450084,0.8940947564053638,0,1
chunks,-0.017722187373450084,0.8940947564053638,0,1
circulate,-0.017722187373450084,0.8940947564053638,0,1
cited-were,-0.017722187373450084,0.8940947564053638,0,1
city's,-0.017722187373450084,0.8940947564053638,0,1
ciygoz,-0.017722187373450084,0.8940947564053638,0,1
clarifications,-0.017722187373450084,0.8940947564053638,0,1
claws,-0.017722187373450084,0.8940947564053638,0,1
cleanse,-0.017722187373450084,0.8940947564053638,0,1
clearance,-0.017722187373450084,0.8940947564053638,0,1
clinton,-0.017722187373450084,0.8940947564053638,0,1
clothes,-0.017722187373450084,0.8940947564053638,0,1
coal-mining,-0.017722187373450084,0.8940947564053638,0,1
coastal,-0.017722187373450084,0.8940947564053638,0,1
coastguard,-0.017722187373450084,0.8940947564053638,0,1
coat,-0.017722187373450084,0.8940947564053638,0,1
cocktail,-0.017722187373450084,0.8940947564053638,0,1
coherent,-0.017722187373450084,0.8940947564053638,0,1
collaborative,-0.017722187373450084,0.8940947564053638,0,1
collections,-0.017722187373450084,0.8940947564053638,0,1
collision,-0.017722187373450084,0.8940947564053638,0,1
colonialist,-0.017722187373450084,0.8940947564053638,0,1
colonizers,-0.017722187373450084,0.8940947564053638,0,1
combination,-0.017722187373450084,0.8940947564053638,0,1
commanding,-0.017722187373450084,0.8940947564053638,0,1
commemorated,-0.017722187373450084,0.8940947564053638,0,1
commemoration,-0.017722187373450084,0.8940947564053638,0,1
commotion,-0.017722187373450084,0.8940947564053638,0,1
communicate,-0.017722187373450084,0.8940947564053638,0,1
communicator,-0.017722187373450084,0.8940947564053638,0,1
compatible,-0.017722187373450084,0.8940947564053638,0,1
compensate,-0.017722187373450084,0.8940947564053638,0,1
complacency,-0.017722187373450084,0.8940947564053638,0,1
complains,-0.017722187373450084,0.8940947564053638,0,1
complexes,-0.017722187373450084,0.8940947564053638,0,1
comprehend,-0.017722187373450084,0.8940947564053638,0,1
comprise,-0.017722187373450084,0.8940947564053638,0,1
compromised,-0.017722187373450084,0.8940947564053638,0,1
compulsory,-0.017722187373450084,0.8940947564053638,0,1
computers,-0.017722187373450084,0.8940947564053638,0,1
concocted,-0.017722187373450084,0.8940947564053638,0,1
confers,-0.017722187373450084,0.8940947564053638,0,1
configuration,-0.017722187373450084,0.8940947564053638,0,1
confinement,-0.017722187373450084,0.8940947564053638,0,1
confiscation,-0.017722187373450084,0.8940947564053638,0,1
confiscations,-0.017722187373450084,0.8940947564053638,0,1
conflict-specific,-0.017722187373450084,0.8940947564053638,0,1
conform,-0.017722187373450084,0.8940947564053638,0,1
confront,-0.017722187373450084,0.8940947564053638,0,1
confrontations,-0.017722187373450084,0.8940947564053638,0,1
confusing,-0.017722187373450084,0.8940947564053638,0,1
congo,-0.017722187373450084,0.8940947564053638,0,1
connect,-0.017722187373450084,0.8940947564053638,0,1
conniving,-0.017722187373450084,0.8940947564053638,0,1
consequent,-0.017722187373450084,0.8940947564053638,0,1
consistency,-0.017722187373450084,0.8940947564053638,0,1
constructing,-0.017722187373450084,0.8940947564053638,0,1
consult,-0.017722187373450084,0.8940947564053638,0,1
container,-0.017722187373450084,0.8940947564053638,0,1
contaminating,-0.017722187373450084,0.8940947564053638,0,1
continents,-0.017722187373450084,0.8940947564053638,0,1
contrasts,-0.017722187373450084,0.8940947564053638,0,1
contravenes,-0.017722187373450084,0.8940947564053638,0,1
contributes,-0.017722187373450084,0.8940947564053638,0,1
converging,-0.017722187373450084,0.8940947564053638,0,1
conversion,-0.017722187373450084,0.8940947564053638,0,1
convulsions,-0.017722187373450084,0.8940947564053638,0,1
cooking,-0.017722187373450084,0.8940947564053638,0,1
cooldown,-0.017722187373450084,0.8940947564053638,0,1
copenhagen,-0.017722187373450084,0.8940947564053638,0,1
copy-pasted,-0.017722187373450084,0.8940947564053638,0,1
copying,-0.017722187373450084,0.8940947564053638,0,1
corners,-0.017722187373450084,0.8940947564053638,0,1
corpus,-0.017722187373450084,0.8940947564053638,0,1
correspond,-0.017722187373450084,0.8940947564053638,0,1
cosplays,-0.017722187373450084,0.8940947564053638,0,1
counsel,-0.017722187373450084,0.8940947564053638,0,1
counterparts,-0.017722187373450084,0.8940947564053638,0,1
coveney,-0.017722187373450084,0.8940947564053638,0,1
covert,-0.017722187373450084,0.8940947564053638,0,1
coward,-0.017722187373450084,0.8940947564053638,0,1
creativity,-0.017722187373450084,0.8940947564053638,0,1
credentials,-0.017722187373450084,0.8940947564053638,0,1
crematoriums,-0.017722187373450084,0.8940947564053638,0,1
crimean-ukrainian,-0.017722187373450084,0.8940947564053638,0,1
cross-fire,-0.017722187373450084,0.8940947564053638,0,1
cross-regional,-0.017722187373450084,0.8940947564053638,0,1
crosshairs,-0.017722187373450084,0.8940947564053638,0,1
crossing-points,-0.017722187373450084,0.8940947564053638,0,1
crucially,-0.017722187373450084,0.8940947564053638,0,1
cruelly,-0.017722187373450084,0.8940947564053638,0,1
crushing,-0.017722187373450084,0.8940947564053638,0,1
crystal-clear,-0.017722187373450084,0.8940947564053638,0,1
cultivating,-0.017722187373450084,0.8940947564053638,0,1
currency,-0.017722187373450084,0.8940947564053638,0,1
curtail,-0.017722187373450084,0.8940947564053638,0,1
cutters,-0.017722187373450084,0.8940947564053638,0,1
cutting-edge,-0.017722187373450084,0.8940947564053638,0,1
cyberattacks,-0.017722187373450084,0.8940947564053638,0,1
d'affaires,-0.017722187373450084,0.8940947564053638,0,1
d'etats,-0.017722187373450084,0.8940947564053638,0,1
da'esh,-0.017722187373450084,0.8940947564053638,0,1
dag,-0.017722187373450084,0.8940947564053638,0,1
dangerously,-0.017722187373450084,0.8940947564053638,0,1
danish,-0.017722187373450084,0.8940947564053638,0,1
danylo,-0.017722187373450084,0.8940947564053638,0,1
dares,-0.017722187373450084,0.8940947564053638,0,1
darnytskyi,-0.017722187373450084,0.8940947564053638,0,1
dawned,-0.017722187373450084,0.8940947564053638,0,1
day-care,-0.017722187373450084,0.8940947564053638,0,1
day-to-day,-0.017722187373450084,0.8940947564053638,0,1
de-communization,-0.017722187373450084,0.8940947564053638,0,1
de-escalated,-0.017722187373450084,0.8940947564053638,0,1
de-occupied,-0.017722187373450084,0.8940947564053638,0,1
de-occupy,-0.017722187373450084,0.8940947564053638,0,1
deadliest,-0.017722187373450084,0.8940947564053638,0,1
debaltsevo,-0.017722187373450084,0.8940947564053638,0,1
debunks,-0.017722187373450084,0.8940947564053638,0,1
decent,-0.017722187373450084,0.8940947564053638,0,1
decentralize,-0.017722187373450084,0.8940947564053638,0,1
decentralized,-0.017722187373450084,0.8940947564053638,0,1
decimated,-0.017722187373450084,0.8940947564053638,0,1
decimation,-0.017722187373450084,0.8940947564053638,0,1
decision-makers,-0.017722187373450084,0.8940947564053638,0,1
decoration,-0.017722187373450084,0.8940947564053638,0,1
deeepest,-0.017722187373450084,0.8940947564053638,0,1
defeating,-0.017722187373450084,0.8940947564053638,0,1
defector,-0.017722187373450084,0.8940947564053638,0,1
defence-sector,-0.017722187373450084,0.8940947564053638,0,1
defendants,-0.017722187373450084,0.8940947564053638,0,1
defends,-0.017722187373450084,0.8940947564053638,0,1
defiance,-0.017722187373450084,0.8940947564053638,0,1
deficits,-0.017722187373450084,0.8940947564053638,0,1
defies,-0.017722187373450084,0.8940947564053638,0,1
degeneracy,-0.017722187373450084,0.8940947564053638,0,1
dehumanize,-0.017722187373450084,0.8940947564053638,0,1
dehumanizing,-0.017722187373450084,0.8940947564053638,0,1
delayed-action,-0.017722187373450084,0.8940947564053638,0,1
delegate,-0.017722187373450084,0.8940947564053638,0,1
delegates,-0.017722187373450084,0.8940947564053638,0,1
deliberations,-0.017722187373450084,0.8940947564053638,0,1
delving,-0.017722187373450084,0.8940947564053638,0,1
demagogy,-0.017722187373450084,0.8940947564053638,0,1
democracies,-0.017722187373450084,0.8940947564053638,0,1
demographics,-0.017722187373450084,0.8940947564053638,0,1
demolishing,-0.017722187373450084,0.8940947564053638,0,1
demons,-0.017722187373450084,0.8940947564053638,0,1
denominations,-0.017722187373450084,0.8940947564053638,0,1
denounced,-0.017722187373450084,0.8940947564053638,0,1
denouncing,-0.017722187373450084,0.8940947564053638,0,1
deoccupation,-0.017722187373450084,0.8940947564053638,0,1
departures,-0.017722187373450084,0.8940947564053638,0,1
deploys,-0.017722187373450084,0.8940947564053638,0,1
deputinization,-0.017722187373450084,0.8940947564053638,0,1
deregulation,-0.017722187373450084,0.8940947564053638,0,1
descalation,-0.017722187373450084,0.8940947564053638,0,1
descend,-0.017722187373450084,0.8940947564053638,0,1
descendant,-0.017722187373450084,0.8940947564053638,0,1
despises,-0.017722187373450084,0.8940947564053638,0,1
destabilizes,-0.017722187373450084,0.8940947564053638,0,1
destinies,-0.017722187373450084,0.8940947564053638,0,1
detainee,-0.017722187373450084,0.8940947564053638,0,1
detains,-0.017722187373450084,0.8940947564053638,0,1
detonated,-0.017722187373450084,0.8940947564053638,0,1
detonator,-0.017722187373450084,0.8940947564053638,0,1
detoxifying,-0.017722187373450084,0.8940947564053638,0,1
deviate,-0.017722187373450084,0.8940947564053638,0,1
devotes,-0.017722187373450084,0.8940947564053638,0,1
diagnosed,-0.017722187373450084,0.8940947564053638,0,1
dictators,-0.017722187373450084,0.8940947564053638,0,1
dies,-0.017722187373450084,0.8940947564053638,0,1
differ,-0.017722187373450084,0.8940947564053638,0,1
differentiate,-0.017722187373450084,0.8940947564053638,0,1
dignify,-0.017722187373450084,0.8940947564053638,0,1
dilemma,-0.017722187373450084,0.8940947564053638,0,1
diligent,-0.017722187373450084,0.8940947564053638,0,1
directions,-0.017722187373450084,0.8940947564053638,0,1
dirt,-0.017722187373450084,0.8940947564053638,0,1
disable,-0.017722187373450084,0.8940947564053638,0,1
disabling,-0.017722187373450084,0.8940947564053638,0,1
disarming,-0.017722187373450084,0.8940947564053638,0,1
disassociate,-0.017722187373450084,0.8940947564053638,0,1
disciples,-0.017722187373450084,0.8940947564053638,0,1
disconnection,-0.017722187373450084,0.8940947564053638,0,1
discourage,-0.017722187373450084,0.8940947564053638,0,1
discouraging,-0.017722187373450084,0.8940947564053638,0,1
discrediting,-0.017722187373450084,0.8940947564053638,0,1
disgruntled,-0.017722187373450084,0.8940947564053638,0,1
disguising,-0.017722187373450084,0.8940947564053638,0,1
dishes,-0.017722187373450084,0.8940947564053638,0,1
disk,-0.017722187373450084,0.8940947564053638,0,1
disloyalty,-0.017722187373450084,0.8940947564053638,0,1
dismay,-0.017722187373450084,0.8940947564053638,0,1
dismember,-0.017722187373450084,0.8940947564053638,0,1
dismembering,-0.017722187373450084,0.8940947564053638,0,1
dismissal,-0.017722187373450084,0.8940947564053638,0,1
dismisses,-0.017722187373450084,0.8940947564053638,0,1
disregarding,-0.017722187373450084,0.8940947564053638,0,1
disrespect,-0.017722187373450084,0.8940947564053638,0,1
disrespected,-0.017722187373450084,0.8940947564053638,0,1
disruptive,-0.017722187373450084,0.8940947564053638,0,1
disrupts,-0.017722187373450084,0.8940947564053638,0,1
dissemination,-0.017722187373450084,0.8940947564053638,0,1
dissociate,-0.017722187373450084,0.8940947564053638,0,1
dissociated,-0.017722187373450084,0.8940947564053638,0,1
dissociates,-0.017722187373450084,0.8940947564053638,0,1
distant,-0.017722187373450084,0.8940947564053638,0,1
distinct,-0.017722187373450084,0.8940947564053638,0,1
distinctive,-0.017722187373450084,0.8940947564053638,0,1
distinguishing,-0.017722187373450084,0.8940947564053638,0,1
divergences,-0.017722187373450084,0.8940947564053638,0,1
diversity,-0.017722187373450084,0.8940947564053638,0,1
divide,-0.017722187373450084,0.8940947564053638,0,1
djibouti,-0.017722187373450084,0.8940947564053638,0,1
dmitry,-0.017722187373450084,0.8940947564053638,0,1
dna,-0.017722187373450084,0.8940947564053638,0,1
docket,-0.017722187373450084,0.8940947564053638,0,1
doctrine,-0.017722187373450084,0.8940947564053638,0,1
donetske,-0.017722187373450084,0.8940947564053638,0,1
doornail,-0.017722187373450084,0.8940947564053638,0,1
doraleh,-0.017722187373450084,0.8940947564053638,0,1
double-speak,-0.017722187373450084,0.8940947564053638,0,1
downs,-0.017722187373450084,0.8940947564053638,0,1
draws,-0.017722187373450084,0.8940947564053638,0,1
dread,-0.017722187373450084,0.8940947564053638,0,1
drian,-0.017722187373450084,0.8940947564053638,0,1
drink,-0.017722187373450084,0.8940947564053638,0,1
drivels,-0.017722187373450084,0.8940947564053638,0,1
drought,-0.017722187373450084,0.8940947564053638,0,1
drugs,-0.017722187373450084,0.8940947564053638,0,1
ds,-0.017722187373450084,0.8940947564053638,0,1
dubno,-0.017722187373450084,0.8940947564053638,0,1
duma's,-0.017722187373450084,0.8940947564053638,0,1
dustbin,-0.017722187373450084,0.8940947564053638,0,1
dwarf,-0.017722187373450084,0.8940947564053638,0,1
dyilo,-0.017722187373450084,0.8940947564053638,0,1
dynamic,-0.017722187373450084,0.8940947564053638,0,1
dzerkalne,-0.017722187373450084,0.8940947564053638,0,1
earn,-0.017722187373450084,0.8940947564053638,0,1
earphones,-0.017722187373450084,0.8940947564053638,0,1
earrings,-0.017722187373450084,0.8940947564053638,0,1
eased,-0.017722187373450084,0.8940947564053638,0,1
easiest,-0.017722187373450084,0.8940947564053638,0,1
economies,-0.017722187373450084,0.8940947564053638,0,1
edem,-0.017722187373450084,0.8940947564053638,0,1
editing,-0.017722187373450084,0.8940947564053638,0,1
edition,-0.017722187373450084,0.8940947564053638,0,1
effected,-0.017722187373450084,0.8940947564053638,0,1
egypt,-0.017722187373450084,0.8940947564053638,0,1
eichmann,-0.017722187373450084,0.8940947564053638,0,1
eight-year-old,-0.017722187373450084,0.8940947564053638,0,1
eighteen,-0.017722187373450084,0.8940947564053638,0,1
eighty-one,-0.017722187373450084,0.8940947564053638,0,1
einstein,-0.017722187373450084,0.8940947564053638,0,1
ekstra,-0.017722187373450084,0.8940947564053638,0,1
elevator,-0.017722187373450084,0.8940947564053638,0,1
eleven,-0.017722187373450084,0.8940947564053638,0,1
eloquently,-0.017722187373450084,0.8940947564053638,0,1
elusive,-0.017722187373450084,0.8940947564053638,0,1
elvis,-0.017722187373450084,0.8940947564053638,0,1
emasculated,-0.017722187373450084,0.8940947564053638,0,1
embargo,-0.017722187373450084,0.8940947564053638,0,1
embark,-0.017722187373450084,0.8940947564053638,0,1
embarrassment,-0.017722187373450084,0.8940947564053638,0,1
emblem,-0.017722187373450084,0.8940947564053638,0,1
embrace,-0.017722187373450084,0.8940947564053638,0,1
emine,-0.017722187373450084,0.8940947564053638,0,1
emir,-0.017722187373450084,0.8940947564053638,0,1
emir-usein,-0.017722187373450084,0.8940947564053638,0,1
emotion,-0.017722187373450084,0.8940947564053638,0,1
emotionally,-0.017722187373450084,0.8940947564053638,0,1
empathy,-0.017722187373450084,0.8940947564053638,0,1
employment,-0.017722187373450084,0.8940947564053638,0,1
empowered,-0.017722187373450084,0.8940947564053638,0,1
empowering,-0.017722187373450084,0.8940947564053638,0,1
empowers,-0.017722187373450084,0.8940947564053638,0,1
emptiness,-0.017722187373450084,0.8940947564053638,0,1
encompassed,-0.017722187373450084,0.8940947564053638,0,1
encompasses,-0.017722187373450084,0.8940947564053638,0,1
endowed,-0.017722187373450084,0.8940947564053638,0,1
enforce,-0.017722187373450084,0.8940947564053638,0,1
engineered,-0.017722187373450084,0.8940947564053638,0,1
enlargement,-0.017722187373450084,0.8940947564053638,0,1
enlarging,-0.017722187373450084,0.8940947564053638,0,1
enquire,-0.017722187373450084,0.8940947564053638,0,1
enshrine,-0.017722187373450084,0.8940947564053638,0,1
entail,-0.017722187373450084,0.8940947564053638,0,1
enterprise,-0.017722187373450084,0.8940947564053638,0,1
entourage,-0.017722187373450084,0.8940947564053638,0,1
entrepreneurship,-0.017722187373450084,0.8940947564053638,0,1
entry-exit,-0.017722187373450084,0.8940947564053638,0,1
equip,-0.017722187373450084,0.8940947564053638,0,1
erred,-0.017722187373450084,0.8940947564053638,0,1
erroneously,-0.017722187373450084,0.8940947564053638,0,1
escorted,-0.017722187373450084,0.8940947564053638,0,1
espedially,-0.017722187373450084,0.8940947564053638,0,1
espionage,-0.017722187373450084,0.8940947564053638,0,1
ethnical,-0.017722187373450084,0.8940947564053638,0,1
ethnically,-0.017722187373450084,0.8940947564053638,0,1
eu-ukraine,-0.017722187373450084,0.8940947564053638,0,1
euphemism,-0.017722187373450084,0.8940947564053638,0,1
evenings,-0.017722187373450084,0.8940947564053638,0,1
eventual,-0.017722187373450084,0.8940947564053638,0,1
eventuality,-0.017722187373450084,0.8940947564053638,0,1
ever-more,-0.017722187373450084,0.8940947564053638,0,1
eviction,-0.017722187373450084,0.8940947564053638,0,1
evil's,-0.017722187373450084,0.8940947564053638,0,1
excercises,-0.017722187373450084,0.8940947564053638,0,1
excerpts,-0.017722187373450084,0.8940947564053638,0,1
exclusive,-0.017722187373450084,0.8940947564053638,0,1
execution-style,-0.017722187373450084,0.8940947564053638,0,1
exhibition,-0.017722187373450084,0.8940947564053638,0,1
exit,-0.017722187373450084,0.8940947564053638,0,1
exorcize,-0.017722187373450084,0.8940947564053638,0,1
expansionist,-0.017722187373450084,0.8940947564053638,0,1
expedite,-0.017722187373450084,0.8940947564053638,0,1
expedited,-0.017722187373450084,0.8940947564053638,0,1
expelling,-0.017722187373450084,0.8940947564053638,0,1
explaining,-0.017722187373450084,0.8940947564053638,0,1
explains,-0.017722187373450084,0.8940947564053638,0,1
exponential,-0.017722187373450084,0.8940947564053638,0,1
expose,-0.017722187373450084,0.8940947564053638,0,1
exposing,-0.017722187373450084,0.8940947564053638,0,1
exterior,-0.017722187373450084,0.8940947564053638,0,1
exterminating,-0.017722187373450084,0.8940947564053638,0,1
extinguished,-0.017722187373450084,0.8940947564053638,0,1
extra-legal,-0.017722187373450084,0.8940947564053638,0,1
extracurricular,-0.017722187373450084,0.8940947564053638,0,1
face-saving,-0.017722187373450084,0.8940947564053638,0,1
facilitation,-0.017722187373450084,0.8940947564053638,0,1
faint,-0.017722187373450084,0.8940947564053638,0,1
faiths,-0.017722187373450084,0.8940947564053638,0,1
falsified,-0.017722187373450084,0.8940947564053638,0,1
