feature,chi2,p,n_target,n_reference
option,-0.19784702629336415,0.6564643055096417,8,6
reception,-0.19784702629336415,0.6564643055096417,8,6
securing,-0.19784702629336415,0.6564643055096417,8,6
significant,-0.198631801622364,0.6558274901838796,49,32
bombardment,-0.20280614957563498,0.6524652738041659,11,8
crossed,-0.20280614957563498,0.6524652738041659,11,8
seem,-0.20280614957563498,0.6524652738041659,11,8
s,-0.21282580460439807,0.644561525828083,122,77
challenge,-0.21313513310016188,0.6443211382521657,14,10
events,-0.21313513310016188,0.6443211382521657,14,10
nevertheless,-0.21313513310016188,0.6443211382521657,14,10
rebuild,-0.21313513310016188,0.6443211382521657,14,10
sustained,-0.21313513310016188,0.6443211382521657,14,10
vast,-0.21313513310016188,0.6443211382521657,14,10
`,-0.21343068812364938,0.644091652030125,1,2
abilities,-0.21343068812364938,0.644091652030125,1,2
abstentions,-0.21343068812364938,0.644091652030125,1,2
accelerating,-0.21343068812364938,0.644091652030125,1,2
accommodation,-0.21343068812364938,0.644091652030125,1,2
activation,-0.21343068812364938,0.644091652030125,1,2
affordable,-0.21343068812364938,0.644091652030125,1,2
assisted,-0.21343068812364938,0.644091652030125,1,2
attach,-0.21343068812364938,0.644091652030125,1,2
bent,-0.21343068812364938,0.644091652030125,1,2
bitter,-0.21343068812364938,0.644091652030125,1,2
brokering,-0.21343068812364938,0.644091652030125,1,2
bucharest,-0.21343068812364938,0.644091652030125,1,2
build-up,-0.21343068812364938,0.644091652030125,1,2
calculated,-0.21343068812364938,0.644091652030125,1,2
careful,-0.21343068812364938,0.644091652030125,1,2
certainty,-0.21343068812364938,0.644091652030125,1,2
champion,-0.21343068812364938,0.644091652030125,1,2
characterized,-0.21343068812364938,0.644091652030125,1,2
cherished,-0.21343068812364938,0.644091652030125,1,2
cites,-0.21343068812364938,0.644091652030125,1,2
clarifications,-0.21343068812364938,0.644091652030125,1,2
clearance,-0.21343068812364938,0.644091652030125,1,2
coast,-0.21343068812364938,0.644091652030125,1,2
coerce,-0.21343068812364938,0.644091652030125,1,2
collaborative,-0.21343068812364938,0.644091652030125,1,2
comfort,-0.21343068812364938,0.644091652030125,1,2
comment,-0.21343068812364938,0.644091652030125,1,2
competing,-0.21343068812364938,0.644091652030125,1,2
complexity,-0.21343068812364938,0.644091652030125,1,2
concepts,-0.21343068812364938,0.644091652030125,1,2
consequential,-0.21343068812364938,0.644091652030125,1,2
contend,-0.21343068812364938,0.644091652030125,1,2
correct,-0.21343068812364938,0.644091652030125,1,2
crop,-0.21343068812364938,0.644091652030125,1,2
d'être,-0.21343068812364938,0.644091652030125,1,2
d.c,-0.21343068812364938,0.644091652030125,1,2
dealt,-0.21343068812364938,0.644091652030125,1,2
declarations,-0.21343068812364938,0.644091652030125,1,2
deepening,-0.21343068812364938,0.644091652030125,1,2
destabilized,-0.21343068812364938,0.644091652030125,1,2
detect,-0.21343068812364938,0.644091652030125,1,2
diminished,-0.21343068812364938,0.644091652030125,1,2
diminishing,-0.21343068812364938,0.644091652030125,1,2
discipline,-0.21343068812364938,0.644091652030125,1,2
discriminated,-0.21343068812364938,0.644091652030125,1,2
donate,-0.21343068812364938,0.644091652030125,1,2
dragged,-0.21343068812364938,0.644091652030125,1,2
driver,-0.21343068812364938,0.644091652030125,1,2
dynamic,-0.21343068812364938,0.644091652030125,1,2
eagerly,-0.21343068812364938,0.644091652030125,1,2
earthquakes,-0.21343068812364938,0.644091652030125,1,2
echoed,-0.21343068812364938,0.644091652030125,1,2
elaborated,-0.21343068812364938,0.644091652030125,1,2
emphasis,-0.21343068812364938,0.644091652030125,1,2
endorsed,-0.21343068812364938,0.644091652030125,1,2
envisaged,-0.21343068812364938,0.644091652030125,1,2
erdoğan,-0.21343068812364938,0.644091652030125,1,2
error,-0.21343068812364938,0.644091652030125,1,2
escalates,-0.21343068812364938,0.644091652030125,1,2
escalations,-0.21343068812364938,0.644091652030125,1,2
exists,-0.21343068812364938,0.644091652030125,1,2
expenditure,-0.21343068812364938,0.644091652030125,1,2
explicit,-0.21343068812364938,0.644091652030125,1,2
exploited,-0.21343068812364938,0.644091652030125,1,2
explosions,-0.21343068812364938,0.644091652030125,1,2
exposure,-0.21343068812364938,0.644091652030125,1,2
fabric,-0.21343068812364938,0.644091652030125,1,2
facilitates,-0.21343068812364938,0.644091652030125,1,2
farming,-0.21343068812364938,0.644091652030125,1,2
fearing,-0.21343068812364938,0.644091652030125,1,2
fifteenth,-0.21343068812364938,0.644091652030125,1,2
follow-up,-0.21343068812364938,0.644091652030125,1,2
furtherance,-0.21343068812364938,0.644091652030125,1,2
gamble,-0.21343068812364938,0.644091652030125,1,2
generally,-0.21343068812364938,0.644091652030125,1,2
generate,-0.21343068812364938,0.644091652030125,1,2
glimmer,-0.21343068812364938,0.644091652030125,1,2
guarantor,-0.21343068812364938,0.644091652030125,1,2
guidance,-0.21343068812364938,0.644091652030125,1,2
guidelines,-0.21343068812364938,0.644091652030125,1,2
hampered,-0.21343068812364938,0.644091652030125,1,2
heighten,-0.21343068812364938,0.644091652030125,1,2
hoping,-0.21343068812364938,0.644091652030125,1,2
ignorance,-0.21343068812364938,0.644091652030125,1,2
illicit,-0.21343068812364938,0.644091652030125,1,2
immune,-0.21343068812364938,0.644091652030125,1,2
impaired,-0.21343068812364938,0.644091652030125,1,2
improvement,-0.21343068812364938,0.644091652030125,1,2
indicators,-0.21343068812364938,0.644091652030125,1,2
indirect,-0.21343068812364938,0.644091652030125,1,2
insight,-0.21343068812364938,0.644091652030125,1,2
instigate,-0.21343068812364938,0.644091652030125,1,2
interaction,-0.21343068812364938,0.644091652030125,1,2
intergenerational,-0.21343068812364938,0.644091652030125,1,2
interpretations,-0.21343068812364938,0.644091652030125,1,2
invisible,-0.21343068812364938,0.644091652030125,1,2
jeopardy,-0.21343068812364938,0.644091652030125,1,2
justifies,-0.21343068812364938,0.644091652030125,1,2
justly,-0.21343068812364938,0.644091652030125,1,2
keen,-0.21343068812364938,0.644091652030125,1,2
leveraging,-0.21343068812364938,0.644091652030125,1,2
localities,-0.21343068812364938,0.644091652030125,1,2
materialize,-0.21343068812364938,0.644091652030125,1,2
merit,-0.21343068812364938,0.644091652030125,1,2
mikhail,-0.21343068812364938,0.644091652030125,1,2
minimizing,-0.21343068812364938,0.644091652030125,1,2
mirror,-0.21343068812364938,0.644091652030125,1,2
monitored,-0.21343068812364938,0.644091652030125,1,2
monumental,-0.21343068812364938,0.644091652030125,1,2
multiplying,-0.21343068812364938,0.644091652030125,1,2
muster,-0.21343068812364938,0.644091652030125,1,2
naturally,-0.21343068812364938,0.644091652030125,1,2
neglected,-0.21343068812364938,0.644091652030125,1,2
non-combatants,-0.21343068812364938,0.644091652030125,1,2
non-military,-0.21343068812364938,0.644091652030125,1,2
normative,-0.21343068812364938,0.644091652030125,1,2
nursery,-0.21343068812364938,0.644091652030125,1,2
openness,-0.21343068812364938,0.644091652030125,1,2
optimal,-0.21343068812364938,0.644091652030125,1,2
outbreaks,-0.21343068812364938,0.644091652030125,1,2
outdated,-0.21343068812364938,0.644091652030125,1,2
paving,-0.21343068812364938,0.644091652030125,1,2
pending,-0.21343068812364938,0.644091652030125,1,2
persevere,-0.21343068812364938,0.644091652030125,1,2
persistence,-0.21343068812364938,0.644091652030125,1,2
pertinent,-0.21343068812364938,0.644091652030125,1,2
plus,-0.21343068812364938,0.644091652030125,1,2
president's,-0.21343068812364938,0.644091652030125,1,2
primacy,-0.21343068812364938,0.644091652030125,1,2
promotes,-0.21343068812364938,0.644091652030125,1,2
purifiers,-0.21343068812364938,0.644091652030125,1,2
questioning,-0.21343068812364938,0.644091652030125,1,2
raged,-0.21343068812364938,0.644091652030125,1,2
raison,-0.21343068812364938,0.644091652030125,1,2
ramp,-0.21343068812364938,0.644091652030125,1,2
realization,-0.21343068812364938,0.644091652030125,1,2
recession,-0.21343068812364938,0.644091652030125,1,2
recommendation,-0.21343068812364938,0.644091652030125,1,2
reconcile,-0.21343068812364938,0.644091652030125,1,2
redoubling,-0.21343068812364938,0.644091652030125,1,2
reinforcing,-0.21343068812364938,0.644091652030125,1,2
representing,-0.21343068812364938,0.644091652030125,1,2
reprisals,-0.21343068812364938,0.644091652030125,1,2
resourced,-0.21343068812364938,0.644091652030125,1,2
reversed,-0.21343068812364938,0.644091652030125,1,2
revised,-0.21343068812364938,0.644091652030125,1,2
rigours,-0.21343068812364938,0.644091652030125,1,2
science,-0.21343068812364938,0.644091652030125,1,2
shifting,-0.21343068812364938,0.644091652030125,1,2
shortcomings,-0.21343068812364938,0.644091652030125,1,2
sidelines,-0.21343068812364938,0.644091652030125,1,2
simultaneously,-0.21343068812364938,0.644091652030125,1,2
slide,-0.21343068812364938,0.644091652030125,1,2
slightest,-0.21343068812364938,0.644091652030125,1,2
sombre,-0.21343068812364938,0.644091652030125,1,2
sorts,-0.21343068812364938,0.644091652030125,1,2
sparing,-0.21343068812364938,0.644091652030125,1,2
steady,-0.21343068812364938,0.644091652030125,1,2
stick,-0.21343068812364938,0.644091652030125,1,2
stigma,-0.21343068812364938,0.644091652030125,1,2
stock,-0.21343068812364938,0.644091652030125,1,2
stocks,-0.21343068812364938,0.644091652030125,1,2
structural,-0.21343068812364938,0.644091652030125,1,2
student,-0.21343068812364938,0.644091652030125,1,2
studies,-0.21343068812364938,0.644091652030125,1,2
successes,-0.21343068812364938,0.644091652030125,1,2
sum,-0.21343068812364938,0.644091652030125,1,2
superiority,-0.21343068812364938,0.644091652030125,1,2
tailored,-0.21343068812364938,0.644091652030125,1,2
tasks,-0.21343068812364938,0.644091652030125,1,2
ten,-0.21343068812364938,0.644091652030125,1,2
tenets,-0.21343068812364938,0.644091652030125,1,2
tension,-0.21343068812364938,0.644091652030125,1,2
tone,-0.21343068812364938,0.644091652030125,1,2
tough,-0.21343068812364938,0.644091652030125,1,2
translate,-0.21343068812364938,0.644091652030125,1,2
traumas,-0.21343068812364938,0.644091652030125,1,2
trenches,-0.21343068812364938,0.644091652030125,1,2
triumph,-0.21343068812364938,0.644091652030125,1,2
trust-building,-0.21343068812364938,0.644091652030125,1,2
türkiye's,-0.21343068812364938,0.644091652030125,1,2
undergoing,-0.21343068812364938,0.644091652030125,1,2
undiminished,-0.21343068812364938,0.644091652030125,1,2
unshakable,-0.21343068812364938,0.644091652030125,1,2
vigilance,-0.21343068812364938,0.644091652030125,1,2
visa,-0.21343068812364938,0.644091652030125,1,2
voyages,-0.21343068812364938,0.644091652030125,1,2
warns,-0.21343068812364938,0.644091652030125,1,2
winner,-0.21343068812364938,0.644091652030125,1,2
worsens,-0.21343068812364938,0.644091652030125,1,2
displacement,-0.21599048600283788,0.6421120976610707,52,34
calling,-0.22084842597355586,0.6383942193978922,28,19
item,-0.22084842597355586,0.6383942193978922,28,19
continued,-0.22241692441926514,0.6372044819499587,112,71
number,-0.23404280028516503,0.6285422217824956,102,65
building,-0.23834663204210718,0.6254028226686927,31,21
putting,-0.24042773459511943,0.6238973528855419,20,14
commissioner,-0.24835019963980084,0.6182391556625846,92,59
crucial,-0.24884580054079988,0.6178889597829074,50,33
lost,-0.24884580054079988,0.6178889597829074,50,33
electricity,-0.25481668472173835,0.6137037375739698,66,43
opportunity,-0.25481668472173835,0.6137037375739698,66,43
armed,-0.2565367324133223,0.6125095124279414,149,94
reports,-0.262362159478079,0.6085019443444002,162,102
closing,-0.2664506788101616,0.6057226861647443,5,5
conveyed,-0.2664506788101616,0.6057226861647443,5,5
develop,-0.2664506788101616,0.6057226861647443,5,5
drawn,-0.2664506788101616,0.6057226861647443,5,5
generosity,-0.2664506788101616,0.6057226861647443,5,5
improve,-0.2664506788101616,0.6057226861647443,5,5
militarization,-0.2664506788101616,0.6057226861647443,5,5
mourn,-0.2664506788101616,0.6057226861647443,5,5
nonetheless,-0.2664506788101616,0.6057226861647443,5,5
preventive,-0.2664506788101616,0.6057226861647443,5,5
proportions,-0.2664506788101616,0.6057226861647443,5,5
ripple,-0.2664506788101616,0.6057226861647443,5,5
robust,-0.2664506788101616,0.6057226861647443,5,5
week's,-0.2664506788101616,0.6057226861647443,5,5
finally,-0.26836319541503223,0.6044318738459262,61,40
subject,-0.2715419228268542,0.6022993080406227,26,18
education,-0.2770560524912502,0.5986373084230034,77,50
coming,-0.29115958307250844,0.5894783987281569,40,27
brown,-0.29677896665912895,0.5859088013740756,12,9
exception,-0.29677896665912895,0.5859088013740756,12,9
informed,-0.29677896665912895,0.5859088013740756,12,9
lviv,-0.29677896665912895,0.5859088013740756,12,9
responding,-0.29677896665912895,0.5859088013740756,12,9
seize,-0.29677896665912895,0.5859088013740756,12,9
sometimes,-0.29677896665912895,0.5859088013740756,12,9
remains,-0.29689457607980485,0.5858358241805495,101,65
accusations,-0.30188568113212627,0.5827026759974617,9,7
advance,-0.30188568113212627,0.5827026759974617,9,7
appears,-0.30188568113212627,0.5827026759974617,9,7
contributed,-0.30188568113212627,0.5827026759974617,9,7
enduring,-0.30188568113212627,0.5827026759974617,9,7
general's,-0.30188568113212627,0.5827026759974617,9,7
gone,-0.30188568113212627,0.5827026759974617,9,7
painful,-0.30188568113212627,0.5827026759974617,9,7
pointed,-0.30188568113212627,0.5827026759974617,9,7
taking,-0.30208802396921636,0.5825763687477472,59,39
condolences,-0.3043562034024381,0.5811642730515529,32,22
horrifying,-0.30878034625505124,0.5784295796665905,18,13
update,-0.30878034625505124,0.5784295796665905,18,13
pay,-0.30883367000813244,0.5783967753789443,43,29
short,-0.31971826358620825,0.5717770074144732,21,15
deserve,-0.33234241674273196,0.5642830327893287,24,17
skoog,-0.33234241674273196,0.5642830327893287,24,17
pv,-0.3336238950239833,0.5635329588736608,94,61
ever,-0.33807501614489965,0.560942472105465,38,26
deaths,-0.34610318238229,0.556327356630236,27,19
extremely,-0.34610318238229,0.556327356630236,27,19
norms,-0.34610318238229,0.556327356630236,27,19
point,-0.3551511173972164,0.5512115918174738,41,28
activated,-0.35572069938361495,0.5508925087349217,2,3
another's,-0.35572069938361495,0.5508925087349217,2,3
applying,-0.35572069938361495,0.5508925087349217,2,3
arrival,-0.35572069938361495,0.5508925087349217,2,3
aspiration,-0.35572069938361495,0.5508925087349217,2,3
attest,-0.35572069938361495,0.5508925087349217,2,3
cautious,-0.35572069938361495,0.5508925087349217,2,3
compounds,-0.35572069938361495,0.5508925087349217,2,3
confronted,-0.35572069938361495,0.5508925087349217,2,3
consequent,-0.35572069938361495,0.5508925087349217,2,3
consumers,-0.35572069938361495,0.5508925087349217,2,3
decade,-0.35572069938361495,0.5508925087349217,2,3
departments,-0.35572069938361495,0.5508925087349217,2,3
deteriorated,-0.35572069938361495,0.5508925087349217,2,3
digital,-0.35572069938361495,0.5508925087349217,2,3
dismay,-0.35572069938361495,0.5508925087349217,2,3
distance,-0.35572069938361495,0.5508925087349217,2,3
distressed,-0.35572069938361495,0.5508925087349217,2,3
divide,-0.35572069938361495,0.5508925087349217,2,3
dollars,-0.35572069938361495,0.5508925087349217,2,3
doomed,-0.35572069938361495,0.5508925087349217,2,3
emphatically,-0.35572069938361495,0.5508925087349217,2,3
endangered,-0.35572069938361495,0.5508925087349217,2,3
equipped,-0.35572069938361495,0.5508925087349217,2,3
exceeded,-0.35572069938361495,0.5508925087349217,2,3
exponentially,-0.35572069938361495,0.5508925087349217,2,3
fails,-0.35572069938361495,0.5508925087349217,2,3
financing,-0.35572069938361495,0.5508925087349217,2,3
frameworks,-0.35572069938361495,0.5508925087349217,2,3
fruits,-0.35572069938361495,0.5508925087349217,2,3
gains,-0.35572069938361495,0.5508925087349217,2,3
generating,-0.35572069938361495,0.5508925087349217,2,3
hard-won,-0.35572069938361495,0.5508925087349217,2,3
hardest,-0.35572069938361495,0.5508925087349217,2,3
heavier,-0.35572069938361495,0.5508925087349217,2,3
ideals,-0.35572069938361495,0.5508925087349217,2,3
imagined,-0.35572069938361495,0.5508925087349217,2,3
inequality,-0.35572069938361495,0.5508925087349217,2,3
invaluable,-0.35572069938361495,0.5508925087349217,2,3
lasts,-0.35572069938361495,0.5508925087349217,2,3
minds,-0.35572069938361495,0.5508925087349217,2,3
mindset,-0.35572069938361495,0.5508925087349217,2,3
mobilizing,-0.35572069938361495,0.5508925087349217,2,3
object,-0.35572069938361495,0.5508925087349217,2,3
olena,-0.35572069938361495,0.5508925087349217,2,3
outlook,-0.35572069938361495,0.5508925087349217,2,3
promoted,-0.35572069938361495,0.5508925087349217,2,3
pull,-0.35572069938361495,0.5508925087349217,2,3
rejecting,-0.35572069938361495,0.5508925087349217,2,3
relent,-0.35572069938361495,0.5508925087349217,2,3
requesting,-0.35572069938361495,0.5508925087349217,2,3
scheduled,-0.35572069938361495,0.5508925087349217,2,3
setbacks,-0.35572069938361495,0.5508925087349217,2,3
soledar,-0.35572069938361495,0.5508925087349217,2,3
technologies,-0.35572069938361495,0.5508925087349217,2,3
third-country,-0.35572069938361495,0.5508925087349217,2,3
tradition,-0.35572069938361495,0.5508925087349217,2,3
underpinned,-0.35572069938361495,0.5508925087349217,2,3
unintended,-0.35572069938361495,0.5508925087349217,2,3
unobstructed,-0.35572069938361495,0.5508925087349217,2,3
urging,-0.35572069938361495,0.5508925087349217,2,3
wisdom,-0.35572069938361495,0.5508925087349217,2,3
care,-0.35695790525053184,0.5502006103975619,60,40
federation's,-0.3606664757454549,0.5481363247574496,30,21
systems,-0.3723328335959948,0.5417354118983237,44,30
ensuring,-0.37321278940956804,0.5412582098199548,71,47
better,-0.3758175280740518,0.5398501683697792,33,23
means,-0.38007353468436195,0.5375638844624742,95,62
agency's,-0.3908919133008154,0.5318309465347824,6,6
confidence,-0.3908919133008154,0.5318309465347824,6,6
coordinating,-0.3908919133008154,0.5318309465347824,6,6
crossing,-0.3908919133008154,0.5318309465347824,6,6
damaging,-0.3908919133008154,0.5318309465347824,6,6
es,-0.3908919133008154,0.5318309465347824,6,6
heartfelt,-0.3908919133008154,0.5318309465347824,6,6
indicated,-0.3908919133008154,0.5318309465347824,6,6
internal,-0.3908919133008154,0.5318309465347824,6,6
matters,-0.3908919133008154,0.5318309465347824,6,6
necessities,-0.3908919133008154,0.5318309465347824,6,6
package,-0.3908919133008154,0.5318309465347824,6,6
sectors,-0.3908919133008154,0.5318309465347824,6,6
shipped,-0.3908919133008154,0.5318309465347824,6,6
voluntary,-0.3908919133008154,0.5318309465347824,6,6
wrought,-0.3908919133008154,0.5318309465347824,6,6
year's,-0.3908919133008154,0.5318309465347824,6,6
carefully,-0.3957165258091079,0.5293097543147588,16,12
disturbing,-0.3957165258091079,0.5293097543147588,16,12
poses,-0.3957165258091079,0.5293097543147588,16,12
truly,-0.39872726977111084,0.5277472807191512,19,14
alarmed,-0.39915795826828476,0.5275244429217868,13,10
connection,-0.39915795826828476,0.5275244429217868,13,10
figures,-0.39915795826828476,0.5275244429217868,13,10
continent,-0.41442777739116077,0.5197306527112168,10,8
decide,-0.41442777739116077,0.5197306527112168,10,8
directed,-0.41442777739116077,0.5197306527112168,10,8
leads,-0.41442777739116077,0.5197306527112168,10,8
pursue,-0.41442777739116077,0.5197306527112168,10,8
reaffirmed,-0.41442777739116077,0.5197306527112168,10,8
resident,-0.41442777739116077,0.5197306527112168,10,8
scope,-0.41442777739116077,0.5197306527112168,10,8
voices,-0.41442777739116077,0.5197306527112168,10,8
primary,-0.41510326060854685,0.5193905906626788,25,18
effect,-0.42631177205017473,0.5138042772518407,28,20
dire,-0.45658432103483093,0.4992246367266344,48,33
ready,-0.47333295523055635,0.4914578360830594,51,35
cross,-0.48092180403949597,0.48800507372076796,40,28
institutions,-0.48092180403949597,0.48800507372076796,40,28
discuss,-0.4946597042219879,0.4818560475120772,20,15
share,-0.49720876733411584,0.4807291397647073,23,17
sense,-0.49721204479893577,0.4807276936253959,17,13
sincere,-0.49721204479893577,0.4807276936253959,17,13
adequately,-0.4980130193844943,0.48037448767706803,3,4
agents,-0.4980130193844943,0.48037448767706803,3,4
assuming,-0.4980130193844943,0.48037448767706803,3,4
atmosphere,-0.4980130193844943,0.48037448767706803,3,4
auspices,-0.4980130193844943,0.48037448767706803,3,4
chargé,-0.4980130193844943,0.48037448767706803,3,4
collapse,-0.4980130193844943,0.48037448767706803,3,4
contains,-0.4980130193844943,0.48037448767706803,3,4
d'affaires,-0.4980130193844943,0.48037448767706803,3,4
denials,-0.4980130193844943,0.48037448767706803,3,4
governance,-0.4980130193844943,0.48037448767706803,3,4
indifference,-0.4980130193844943,0.48037448767706803,3,4
insists,-0.4980130193844943,0.48037448767706803,3,4
larger,-0.4980130193844943,0.48037448767706803,3,4
leverage,-0.4980130193844943,0.48037448767706803,3,4
libya,-0.4980130193844943,0.48037448767706803,3,4
lights,-0.4980130193844943,0.48037448767706803,3,4
pillar,-0.4980130193844943,0.48037448767706803,3,4
preparation,-0.4980130193844943,0.48037448767706803,3,4
procedural,-0.4980130193844943,0.48037448767706803,3,4
prolonging,-0.4980130193844943,0.48037448767706803,3,4
reiterated,-0.4980130193844943,0.48037448767706803,3,4
reserves,-0.4980130193844943,0.48037448767706803,3,4
round,-0.4980130193844943,0.48037448767706803,3,4
secondary,-0.4980130193844943,0.48037448767706803,3,4
shoulder,-0.4980130193844943,0.48037448767706803,3,4
speed,-0.4980130193844943,0.48037448767706803,3,4
spiralling,-0.4980130193844943,0.48037448767706803,3,4
suffers,-0.4980130193844943,0.48037448767706803,3,4
tolerated,-0.4980130193844943,0.48037448767706803,3,4
undermined,-0.4980130193844943,0.48037448767706803,3,4
unexploded,-0.4980130193844943,0.48037448767706803,3,4
unfettered,-0.4980130193844943,0.48037448767706803,3,4
unrelenting,-0.4980130193844943,0.48037448767706803,3,4
virtually,-0.4980130193844943,0.48037448767706803,3,4
ability,-0.5031590076762594,0.4781153605788435,26,19
meaningful,-0.5031590076762594,0.4781153605788435,26,19
backdrop,-0.5079261967265276,0.47603797029500405,14,11
echo,-0.5079261967265276,0.47603797029500405,14,11
guns,-0.5079261967265276,0.47603797029500405,14,11
playing,-0.5079261967265276,0.47603797029500405,14,11
restoration,-0.5079261967265276,0.47603797029500405,14,11
small,-0.5079261967265276,0.47603797029500405,14,11
transportation,-0.5079261967265276,0.47603797029500405,14,11
reconstruction,-0.5114902893906141,0.474494431917311,29,21
light,-0.521553435129153,0.47017978203178523,32,23
under-secretary,-0.5272008953256927,0.46778604425908676,49,34
fear,-0.5329156600078875,0.4653836283363798,35,25
problem,-0.53292297537197,0.4653805657149265,11,9
witnessing,-0.53292297537197,0.4653805657149265,11,9
rule,-0.5754820064653384,0.44808869920413286,88,59
acquisition,-0.5864842833174991,0.44378185381475554,8,7
endure,-0.5864842833174991,0.44378185381475554,8,7
expanded,-0.5864842833174991,0.44378185381475554,8,7
fontaine,-0.5864842833174991,0.44378185381475554,8,7
labour,-0.5864842833174991,0.44378185381475554,8,7
occur,-0.5864842833174991,0.44378185381475554,8,7
offered,-0.5864842833174991,0.44378185381475554,8,7
placed,-0.5864842833174991,0.44378185381475554,8,7
positions,-0.5864842833174991,0.44378185381475554,8,7
specifically,-0.5864842833174991,0.44378185381475554,8,7
willing,-0.5864842833174991,0.44378185381475554,8,7
result,-0.5891359374082048,0.44275344099419833,99,66
serve,-0.5936085023765109,0.44102711587096344,24,18
estimated,-0.5956074007281265,0.44025892670922584,21,16
benefit,-0.60381055245081,0.43712781008064827,18,14
recorded,-0.60381055245081,0.43712781008064827,18,14
worst,-0.60381055245081,0.43712781008064827,18,14
sites,-0.6085122513229257,0.4353485243019114,33,24
affects,-0.6216643625744037,0.43042947010178223,15,12
desire,-0.6216643625744037,0.43042947010178223,15,12
times,-0.6279063714563063,0.4281243120923758,78,53
four,-0.6395299289754677,0.42388106795077507,42,30
adds,-0.6403076481824791,0.42359941526841993,4,5
adherence,-0.6403076481824791,0.42359941526841993,4,5
anti-personnel,-0.6403076481824791,0.42359941526841993,4,5
dams,-0.6403076481824791,0.42359941526841993,4,5
displacements,-0.6403076481824791,0.42359941526841993,4,5
familiar,-0.6403076481824791,0.42359941526841993,4,5
outgoing,-0.6403076481824791,0.42359941526841993,4,5
politics,-0.6403076481824791,0.42359941526841993,4,5
prey,-0.6403076481824791,0.42359941526841993,4,5
provoke,-0.6403076481824791,0.42359941526841993,4,5
reducing,-0.6403076481824791,0.42359941526841993,4,5
rightly,-0.6403076481824791,0.42359941526841993,4,5
sharply,-0.6403076481824791,0.42359941526841993,4,5
substantive,-0.6403076481824791,0.42359941526841993,4,5
worried,-0.6403076481824791,0.42359941526841993,4,5
obligation,-0.6518230171034287,0.4194616565036139,45,32
beginning,-0.6630301754440794,0.4154922113252809,62,43
south,-0.6925629207514723,0.40529400206437594,28,21
initiative,-0.6941118877421957,0.4047692867749709,329,209
third,-0.6992259814365742,0.4030438979695379,34,25
worldwide,-0.6992259814365742,0.4030438979695379,34,25
winter,-0.7119739663562265,0.3987892807792649,128,85
assistance,-0.7139620929636827,0.3981316226262419,270,173
concrete,-0.7146119289075155,0.39791700174007527,19,15
trapped,-0.7146119289075155,0.39791700174007527,19,15
eventually,-0.7203825491667282,0.3960184547639706,9,8
imposing,-0.7203825491667282,0.3960184547639706,9,8
stake,-0.7203825491667282,0.3960184547639706,9,8
meet,-0.7346225215496865,0.39138894048263706,46,33
many,-0.7391051075880738,0.3899476949287837,294,188
alleged,-0.7393446727705728,0.38987088367896094,16,13
increases,-0.7393446727705728,0.38987088367896094,16,13
reasons,-0.7393446727705728,0.38987088367896094,16,13
region,-0.7717009422174078,0.37969136607747966,121,81
contact,-0.7818218839627574,0.37658452146778565,13,11
becomes,-0.7826045858337626,0.37634574669772003,5,6
burden,-0.7826045858337626,0.37634574669772003,5,6
containing,-0.7826045858337626,0.37634574669772003,5,6
falling,-0.7826045858337626,0.37634574669772003,5,6
heaviest,-0.7826045858337626,0.37634574669772003,5,6
highlighting,-0.7826045858337626,0.37634574669772003,5,6
inability,-0.7826045858337626,0.37634574669772003,5,6
jeopardize,-0.7826045858337626,0.37634574669772003,5,6
outlined,-0.7826045858337626,0.37634574669772003,5,6
outstanding,-0.7826045858337626,0.37634574669772003,5,6
prompt,-0.7826045858337626,0.37634574669772003,5,6
reflected,-0.7826045858337626,0.37634574669772003,5,6
strict,-0.7826045858337626,0.37634574669772003,5,6
undertake,-0.7826045858337626,0.37634574669772003,5,6
unite,-0.7826045858337626,0.37634574669772003,5,6
useless,-0.7826045858337626,0.37634574669772003,5,6
commitments,-0.7915229598257228,0.37364001284811976,32,24
living,-0.7915229598257228,0.37364001284811976,32,24
favour,-0.8037164375578537,0.36998453350681093,41,30
flee,-0.8037164375578537,0.36998453350681093,41,30
whose,-0.8037164375578537,0.36998453350681093,41,30
assist,-0.8096141687155473,0.3682343464126583,23,18
madam,-0.8096141687155473,0.3682343464126583,23,18
ways,-0.8096141687155473,0.3682343464126583,23,18
areas,-0.8215692899610867,0.3647217415456694,215,140
contrary,-0.8289160809592665,0.36258614284217583,20,16
beacon,-0.8560517806933481,0.3548459365208604,10,9
coordinate,-0.8560517806933481,0.3548459365208604,10,9
overall,-0.8560517806933481,0.3548459365208604,10,9
passing,-0.8560517806933481,0.3548459365208604,10,9
even,-0.8714110915224247,0.35056495489363715,171,113
independence,-0.8726976869464107,0.35020955595074155,155,103
address,-0.8739539091752859,0.3498630201094828,120,81
prices,-0.8739539091752859,0.3498630201094828,120,81
take,-0.8905624715581816,0.34532492897482125,158,105
secretary-general's,-0.8916258056268326,0.3450371100123665,33,25
welcomes,-0.8916258056268326,0.3450371100123665,33,25
recall,-0.8960228477391081,0.3438503750676156,42,31
red,-0.8960228477391081,0.3438503750676156,42,31
seeking,-0.8960228477391081,0.3438503750676156,42,31
disrupted,-0.9103945815279234,0.3400097463085938,14,12
drinking,-0.9103945815279234,0.3400097463085938,14,12
